Path,Identifier,Year,Species,Microorganism
/MARISMa/2024/Escherichia/Coli/4c600bd8-2H/0_C11,4c600bd8-2H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4c600bd8-2H/0_D1,4c600bd8-2H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4c600bd8-2H/0_D6,4c600bd8-2H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4cdf8a4e/0_F7,4cdf8a4e,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4d215f7d/0_C5,4d215f7d,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/4d215f7d/0_C6,4d215f7d,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/4d26e10c-2A/0_A2,4d26e10c-2A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4d51fb9c-3A/0_A9,4d51fb9c-3A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4d51fb9c-3A/0_B3,4d51fb9c-3A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4da497c7-1U/0_E1,4da497c7-1U,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4db7da1a-1A/0_B12,4db7da1a-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4de3ba18-1A/0_A8,4de3ba18-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e19a934/0_D7,4e19a934,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e66aeb6/0_B1,4e66aeb6,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e66aeb6/0_B10,4e66aeb6,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e66aeb6/0_B2,4e66aeb6,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e66aeb6/0_B3,4e66aeb6,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e66aeb6/0_B4,4e66aeb6,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e66aeb6/0_B9,4e66aeb6,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e7feb3b/0_C1,4e7feb3b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e7feb3b/0_C2,4e7feb3b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4e9ecbc9/0_E3,4e9ecbc9,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4f26e2ea-1U/0_D5,4f26e2ea-1U,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/4fa5c7cb-1E/0_D8,4fa5c7cb-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/505b9dfa-1G/0_C12,505b9dfa-1G,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/508193f2/0_C7,508193f2,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5110d4c7/0_B5,5110d4c7,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5110d4c7/0_B6,5110d4c7,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/522685c1/0_C10,522685c1,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/522685c1/0_C11,522685c1,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/522a517b/0_D7,522a517b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/522a517b/0_D8,522a517b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5282495c-1A/0_C7,5282495c-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/52e7acdd/0_B4,52e7acdd,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/533b57e9/0_C10,533b57e9,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/533b57e9/0_C2,533b57e9,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/538cca62-1E/0_A6,538cca62-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/53a1946b/0_A10,53a1946b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/53bb8c2f/0_D7,53bb8c2f,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/542a99bc-1A/0_A4,542a99bc-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/548f7aff/0_C10,548f7aff,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/54bf0566/0_D4,54bf0566,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/54e5861b-1H/0_B9,54e5861b-1H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5531bb15/0_A6,5531bb15,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/554f9844-1A/0_D3,554f9844-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/55986fde-1E/0_D11,55986fde-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/55f6d488/0_B8,55f6d488,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/560662c2/0_A4,560662c2,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/560662c2/0_A5,560662c2,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/57337132/0_B3,57337132,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/574ad876-1A/0_B10,574ad876-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/574ad876-1A/0_B12,574ad876-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5758015b-1A/0_C1,5758015b-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5799ff55-9H/0_G2,5799ff55-9H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5799ff55-9H/0_G3,5799ff55-9H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5799ff55-9H/0_G4,5799ff55-9H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5799ff55-9H/0_G5,5799ff55-9H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5799ff55-9H/0_G6,5799ff55-9H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5799ff55/0_C12,5799ff55,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5799ff55/0_D1,5799ff55,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/57c93252/0_G7,57c93252,2024,Escherichia coli,E.coli productora de carbapenemasa
/MARISMa/2024/Escherichia/Coli/57ce85c8/0_B2,57ce85c8,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/57ea8058/0_F5,57ea8058,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/57ea8058/0_F6,57ea8058,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5858dc4a-1E/0_C6,5858dc4a-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/58863ac8/0_C10,58863ac8,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/58863ac8/0_F10,58863ac8,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/58b6f8cf/0_D4,58b6f8cf,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/58e2251c/0_E12,58e2251c,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/590678fc-2U/0_E1,590678fc-2U,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/59a683e0-1U/0_C8,59a683e0-1U,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/59d87ff1-1A/0_A3,59d87ff1-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/59e4a918/0_A5,59e4a918,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/59ea37f3-1U/0_D12,59ea37f3-1U,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/59f7dadb/0_H7,59f7dadb,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/59f7dadb/0_H8,59f7dadb,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/59f7dadb/0_H9,59f7dadb,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5a211094/0_A11,5a211094,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5a211094/0_A12,5a211094,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5a211094/0_B1,5a211094,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5a211094/0_B4,5a211094,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5aa5e9ca-1E/0_B9,5aa5e9ca-1E,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/5acb5722/0_B4,5acb5722,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5b116703/0_H6,5b116703,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5b6bd953/0_B8,5b6bd953,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5b6bd953/0_E5,5b6bd953,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5b7a11d9-1E/0_D3,5b7a11d9-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5bc00f9c/0_G1,5bc00f9c,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5bc00f9c/0_G2,5bc00f9c,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5bc00f9c/0_G3,5bc00f9c,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5bc00f9c/0_G4,5bc00f9c,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5c311a76-1A/0_B6,5c311a76-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5c59d0a4/0_E4,5c59d0a4,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5c6fdb01/0_B2,5c6fdb01,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5d959aed-1A/0_A7,5d959aed-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5d959aed-1A/0_A8,5d959aed-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5db4c524/0_B9,5db4c524,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5db4c524/0_D1,5db4c524,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5db4c524/0_D2,5db4c524,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5dc2d928-1A/0_E1,5dc2d928-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5dc3a534-1A/0_D5,5dc3a534-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5dc3a534-1A/0_D6,5dc3a534-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5e0d7480/0_E1,5e0d7480,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5e0d7480/0_E2,5e0d7480,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5e194971-1A/0_B6,5e194971-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5e3817ad/0_D7,5e3817ad,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5e8333af-2/0_E9,5e8333af-2,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5e95865a/0_B10,5e95865a,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5e95865a/0_B9,5e95865a,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5ec9901d-3E/0_D11,5ec9901d-3E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5eea1b76-1A/0_D4,5eea1b76-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5eeee9e5-1A/0_D6,5eeee9e5-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5f107553-3A/0_B11,5f107553-3A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5fb70ad9/0_E4,5fb70ad9,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5fe98148/0_A8,5fe98148,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5ffa666b-1A/0_E1,5ffa666b-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/5fff4343-1A/0_A11,5fff4343-1A,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/5fff4343-1A/0_A12,5fff4343-1A,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/60acba82-1A/0_E2,60acba82-1A,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/60b08a92/0_D9,60b08a92,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/610587a1/0_C4,610587a1,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/610587a1/0_D1,610587a1,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/613fdac5-2U/0_E3,613fdac5-2U,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6177bb02-1A/0_C9,6177bb02-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/61dd15ab/0_E12,61dd15ab,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/62366e4b/0_B1,62366e4b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/63067e6f-2A/0_A7,63067e6f-2A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6313c6c5-2A/0_C4,6313c6c5-2A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6313c6c5-2A/0_C5,6313c6c5-2A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/63274c8a-2A/0_E9,63274c8a-2A,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/635b0f02/0_E12,635b0f02,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6370b0c2-3U/0_B1,6370b0c2-3U,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/63bca255/0_D2,63bca255,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/63f4a3c1/0_B4,63f4a3c1,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/641c5a28/0_D12,641c5a28,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/645d3b43/0_B1,645d3b43,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/645d3b43/0_B2,645d3b43,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/64644bc1/0_E3,64644bc1,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/64c9e5fd/0_B8,64c9e5fd,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/64cbf96d/0_A10,64cbf96d,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/64cbf96d/0_A11,64cbf96d,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/64d1c720-1A/0_A5,64d1c720-1A,2024,Escherichia coli,E.coli productora de carbapenemasa
/MARISMa/2024/Escherichia/Coli/64d1c720-1A/0_A6,64d1c720-1A,2024,Escherichia coli,E.coli productora de carbapenemasa
/MARISMa/2024/Escherichia/Coli/64dca7df-1A/0_A8,64dca7df-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/64dca7df-1A/0_A9,64dca7df-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/64ef1eeb-1E/0_C6,64ef1eeb-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6543e980/0_A12,6543e980,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6543e980/0_B1,6543e980,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/65557480-1A/0_B1,65557480-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/65780ca7-1A/0_A10,65780ca7-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/65d4a392-2E/0_F8,65d4a392-2E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/65f668cd/0_E5,65f668cd,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/65f668cd/0_E6,65f668cd,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/65ff0bff-1A/0_E1,65ff0bff-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/661dc820-2A/0_C7,661dc820-2A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/661dc820-2A/0_C8,661dc820-2A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/66327dd8-1A/0_D2,66327dd8-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6633df6f-1A/0_B5,6633df6f-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6666d304/0_B3,6666d304,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/668df435-1A/0_A1,668df435-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/66d349b3/0_B7,66d349b3,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/66f88530/0_E12,66f88530,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/66f88530/0_F1,66f88530,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/671cd8a9-1A/0_D1,671cd8a9-1A,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/6748c2b2-3H/0_E8,6748c2b2-3H,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/676be028-1E/0_C8,676be028-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/67a6ddfe/0_F1,67a6ddfe,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/67c1b91d/0_A1,67c1b91d,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/67c1b91d/0_A2,67c1b91d,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/67c1b91d/0_E2,67c1b91d,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/67c1b91d/0_E3,67c1b91d,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/683f766d-1E/0_A8,683f766d-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6843faed-1A/0_E3,6843faed-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/685b2d9b-2U/0_B2,685b2d9b-2U,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/695c9f9d/0_G2,695c9f9d,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6965b838/0_F12,6965b838,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/69751f25/0_B12,69751f25,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/69ac9c24-2/0_B1,69ac9c24-2,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/69ac9c24-2/0_D8,69ac9c24-2,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/69ac9c24/0_C12,69ac9c24,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/69e159a1-1A/0_E4,69e159a1-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/69e159a1-1A/0_E5,69e159a1-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6a6d8c10-1A/0_E3,6a6d8c10-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6a6d8c10-1A/0_E9,6a6d8c10-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6a967f6b/0_C5,6a967f6b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6a967f6b/0_C6,6a967f6b,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6ad890ad/0_A9,6ad890ad,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6aee0e62-1E/0_B1,6aee0e62-1E,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6b7979e0/0_C5,6b7979e0,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6bd139dd/0_A1,6bd139dd,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6c4cca88-1A/0_A11,6c4cca88-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6c888852-1U/0_A2,6c888852-1U,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6cf1fa64-01/0_D11,6cf1fa64-01,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6d0d67b7/0_B6,6d0d67b7,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6d1468bf/0_A10,6d1468bf,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6d1468bf/0_A11,6d1468bf,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6d1468bf/0_A12,6d1468bf,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6d36b401-1A/0_E3,6d36b401-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6d36b401-1A/0_E4,6d36b401-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6d73e937/0_H2,6d73e937,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6db3f861/0_B10,6db3f861,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6db3f861/0_B9,6db3f861,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6df87bab/0_G3,6df87bab,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6e7e9496/0_C6,6e7e9496,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6edf865a/0_E4,6edf865a,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/6ef448c2-1A/0_B7,6ef448c2-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6f0a8efe/0_A5,6f0a8efe,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6f0a8efe/0_A6,6f0a8efe,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6f42ae22/0_A6,6f42ae22,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6f4926da/0_B3,6f4926da,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6f8cab78/0_A4,6f8cab78,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/6fb0ae58/0_F6,6fb0ae58,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6fcdd48b-1A/0_B4,6fcdd48b-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6fd7cc78/0_A8,6fd7cc78,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6fdbca9b-1A/0_D1,6fdbca9b-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6ffcc076/0_B6,6ffcc076,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6fff7e2e/0_A3,6fff7e2e,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/6fff7e2e/0_A4,6fff7e2e,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/701193c0-1A/0_B3,701193c0-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/702112be/0_E6,702112be,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/706b9747/0_D8,706b9747,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/70a60e81-1A/0_C5,70a60e81-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/70a60e81-1A/0_C7,70a60e81-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/70cb2e74/0_E6,70cb2e74,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/718e3488/0_B9,718e3488,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/72187add/0_G2,72187add,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/721c3d22/0_D3,721c3d22,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/721c3d22/0_D4,721c3d22,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/721c3d22/0_D5,721c3d22,2024,Escherichia coli,Escherichia coli ESBL
/MARISMa/2024/Escherichia/Coli/7275d13e-1A/0_B9,7275d13e-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/7280ecb9/0_B7,7280ecb9,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/730a365f-1A/0_B1,730a365f-1A,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/7329093c/0_C12,7329093c,2024,Escherichia coli,Escherichia coli
/MARISMa/2024/Escherichia/Coli/7329093c/0_D1,7329093c,2024,Escherichia coli,Escherichia coli
